"V1","V2","V3","V4","V5","V6","V7","V8"
-0.019652473,-0.01970902,-0.019831704,-0.02657014,-0.019921724,-0.019315683,-0.0249733,-0.037733018
-0.019549853,-0.019747749,-0.018549254,-0.025576658,-0.01987784,-0.019534962,-0.024784618,-0.036946059
-0.020322458,-0.019017465,-0.02300715,-0.03346298,-0.023201348,-0.018495052,-0.038809767,-0.042865156
-0.023747385,-0.01904879,-0.024523229,-0.03612386,-0.021713797,-0.015582411,-0.046001258,-0.052118274
-0.028729069,-0.020218438,-0.031215019,-0.040026246,-0.025923148,-0.016664708,-0.046888862,-0.054385842
-0.030087285,-0.020362231,-0.033516666,-0.040809555,-0.027122291,-0.014770449,-0.049609486,-0.057693216
-0.023890548,-0.019519056,-0.034049649,-0.043282007,-0.020271452,-0.015377841,-0.045029988,-0.045497673
-0.02213027,-0.019302227,-0.03239265,-0.041968858,-0.018855327,-0.01633638,-0.041955523,-0.043535899
-0.021100458,-0.019996333,-0.029555576,-0.039804248,-0.023605113,-0.016942125,-0.036671924,-0.042418591
-0.022164742,-0.01867248,-0.033201984,-0.041402531,-0.024614541,-0.016532345,-0.037934763,-0.041724112
-0.021499463,-0.018614929,-0.032249317,-0.040657425,-0.02427991,-0.016953656,-0.03708216,-0.040787395
-0.020919624,-0.018390993,-0.032326712,-0.038844863,-0.023766061,-0.01695357,-0.034515493,-0.040186388
-0.020792785,-0.018083299,-0.033174281,-0.035207212,-0.023559236,-0.016957485,-0.028167465,-0.040243911
-0.020315501,-0.013685305,-0.039997454,-0.041459715,-0.022346132,-0.01449526,-0.02714489,-0.036827328
-0.019824617,-0.015141965,-0.034572429,-0.038270433,-0.022194871,-0.014086089,-0.026843289,-0.036358976
-0.019537375,-0.015052608,-0.034021526,-0.037936352,-0.019957257,-0.014323314,-0.026980243,-0.035842068
-0.01819413,-0.014253354,-0.036015115,-0.039625724,-0.01975025,-0.013826008,-0.027376932,-0.035584733
-0.017946831,-0.016432832,-0.030570155,-0.0351732,-0.018030062,-0.014874569,-0.026453387,-0.029493366
-0.017790666,-0.013626349,-0.030351308,-0.035104706,-0.01790328,-0.013025137,-0.026457866,-0.029465272
-0.017778648,-0.014481163,-0.02936895,-0.034008291,-0.018683088,-0.01276123,-0.026630318,-0.028989848
-0.018668744,-0.016690954,-0.02967558,-0.034171645,-0.019582422,-0.011648717,-0.027019963,-0.028814695
-0.017843479,-0.015256415,-0.029051515,-0.033298377,-0.019377109,-0.015290646,-0.026802099,-0.028322377
-0.017898834,-0.014992246,-0.027388709,-0.032197297,-0.018941955,-0.014987473,-0.026757898,-0.028760691
-0.015142466,-0.013867274,-0.031661851,-0.032019108,-0.01834332,-0.015525018,-0.029944709,-0.032947204
-0.01512756,-0.013953034,-0.030521065,-0.028449347,-0.021543271,-0.014924125,-0.030399939,-0.027918206
-0.015581663,-0.013284475,-0.031829747,-0.033132278,-0.021402735,-0.021722996,-0.029028869,-0.027698424
-0.016169712,-0.01222434,-0.034498452,-0.036011066,-0.020480173,-0.021432472,-0.029692387,-0.027476638
-0.015805866,-0.011565183,-0.033690294,-0.03276824,-0.019951184,-0.021375634,-0.026606131,-0.024894288
-0.015310429,-0.012146159,-0.033777766,-0.030329609,-0.020688823,-0.021807648,-0.027122053,-0.025375899
-0.015904079,-0.011854528,-0.03357108,-0.031229871,-0.020389869,-0.021178541,-0.026656674,-0.023307406
-0.015974548,-0.01270996,-0.033540874,-0.031630988,-0.019464555,-0.017140374,-0.026875759,-0.023308731
-0.015341773,-0.013091102,-0.032924907,-0.030979212,-0.020389376,-0.017079056,-0.026949088,-0.023617553
-0.014691724,-0.010340501,-0.040339625,-0.030340277,-0.016839203,-0.016310523,-0.027257339,-0.020286698
-0.013993306,-0.019052594,-0.037489472,-0.041756167,-0.02014385,-0.022213176,-0.034417085,-0.027937057
-0.013501768,-0.018363304,-0.030823978,-0.037726273,-0.018954,-0.021673446,-0.033870562,-0.027765828
-0.017411643,-0.015446507,-0.03130128,-0.037890591,-0.019393652,-0.020936486,-0.032573995,-0.027441466
-0.017305719,-0.013770209,-0.029640192,-0.033817382,-0.01998213,-0.02081749,-0.028199265,-0.027320805
-0.016956054,-0.01436219,-0.028419184,-0.028143416,-0.020362972,-0.021308847,-0.025835542,-0.027464725
-0.017556743,-0.014667865,-0.027825596,-0.026293729,-0.020918924,-0.020722469,-0.025693173,-0.027161852
-0.017095811,-0.012097293,-0.029820922,-0.026907492,-0.019821297,-0.018898996,-0.02595012,-0.027398108
-0.015999719,-0.009737803,-0.031652085,-0.027436636,-0.017787161,-0.018045508,-0.025689472,-0.026426055
-0.016674199,-0.016009295,-0.023908022,-0.028429116,-0.018088669,-0.020542623,-0.025716674,-0.023657699
-0.018409909,-0.015034398,-0.027328416,-0.031838243,-0.018293616,-0.01964835,-0.026124057,-0.021824493
-0.017072974,-0.022130182,-0.028667908,-0.032697099,-0.016311819,-0.019221386,-0.025838346,-0.025250003
-0.017819361,-0.021840812,-0.030621455,-0.033958274,-0.016224509,-0.018723035,-0.025811556,-0.024869082
-0.017520096,-0.020204451,-0.028971589,-0.032569136,-0.016662964,-0.018846513,-0.025464003,-0.02501961
-0.018688431,-0.019879989,-0.03147127,-0.034445722,-0.016848407,-0.018355099,-0.02569182,-0.024481273
-0.017652444,-0.020441823,-0.026252585,-0.034200957,-0.013949378,-0.019098531,-0.02622757,-0.024935434
-0.016927499,-0.019409558,-0.024246121,-0.034417585,-0.014752841,-0.018001079,-0.026546041,-0.025385556
-0.02061869,-0.023438593,-0.02657499,-0.03355643,-0.025320652,-0.020549983,-0.029625756,-0.025094384
-0.02258844,-0.022723892,-0.029565335,-0.035576212,-0.026849878,-0.019952404,-0.028778682,-0.024474007
-0.02287228,-0.022967947,-0.030065581,-0.03523888,-0.026603912,-0.019970985,-0.029193519,-0.024095076
-0.023037052,-0.023382811,-0.030102963,-0.03565482,-0.027749347,-0.020481532,-0.029838756,-0.023865695
-0.023526374,-0.02398436,-0.031766162,-0.037485404,-0.029180323,-0.020097992,-0.031059633,-0.023661069
-0.023367972,-0.022671149,-0.031702817,-0.037519951,-0.027918086,-0.019918812,-0.030761508,-0.023825266
-0.022722388,-0.02325974,-0.03074631,-0.037529683,-0.017915147,-0.020619919,-0.031738378,-0.024098664
-0.022929533,-0.023252256,-0.031489384,-0.038262506,-0.01523744,-0.020460757,-0.02597593,-0.024094474
-0.018769111,-0.022908831,-0.030497953,-0.031074422,-0.015611428,-0.020172466,-0.025580525,-0.024273415
-0.017758491,-0.023213697,-0.028186309,-0.03046759,-0.01425518,-0.020628103,-0.025796328,-0.024428323
-0.016411529,-0.025151893,-0.026536507,-0.029988423,-0.012599484,-0.020244037,-0.020425104,-0.025411356
-0.015568633,-0.025479475,-0.02500139,-0.029535031,-0.011692641,-0.020666086,-0.019771934,-0.02571901
-0.016126505,-0.025230354,-0.025996994,-0.029723238,-0.012342263,-0.020409463,-0.019822206,-0.02557398
-0.016111727,-0.024836352,-0.023584703,-0.028268476,-0.012811623,-0.020337112,-0.020068964,-0.025235715
-0.016579954,-0.024313359,-0.021711756,-0.028069166,-0.013871762,-0.020234144,-0.020625683,-0.025180282
-0.019043375,-0.024589769,-0.021009554,-0.028010922,-0.013899884,-0.020333545,-0.020845171,-0.025154889
-0.015030941,-0.021654215,-0.016277193,-0.026317594,-0.014677132,-0.02111589,-0.022085043,-0.025846997
-0.015012479,-0.019840297,-0.01707689,-0.026814194,-0.012992589,-0.021654611,-0.021404041,-0.025911937
-0.014917288,-0.025666934,-0.020994473,-0.028327226,-0.013106561,-0.021464289,-0.026083113,-0.027267543
-0.016529387,-0.02423728,-0.02130204,-0.02885593,-0.01506205,-0.019064161,-0.021979924,-0.026796058
-0.016272726,-0.02442363,-0.020297308,-0.028180687,-0.0145641,-0.018310824,-0.021635204,-0.027120273
-0.016145501,-0.025060449,-0.020578662,-0.02792627,-0.020133338,-0.020992822,-0.026550562,-0.025807646
-0.016164251,-0.024560534,-0.020826572,-0.028487292,-0.019446884,-0.020851463,-0.025018712,-0.025678111
-0.018104198,-0.024154762,-0.019943793,-0.029083273,-0.020957149,-0.02071441,-0.025185902,-0.0251477
-0.019577507,-0.023100406,-0.020343904,-0.029865101,-0.021785267,-0.019796983,-0.024971338,-0.024634975
-0.018134158,-0.023405558,-0.019354483,-0.0272896,-0.019342602,-0.020081729,-0.024787111,-0.020664243
-0.019642402,-0.023139245,-0.016469539,-0.026626221,-0.02102653,-0.019928967,-0.024951793,-0.018668036
-0.020709392,-0.022234993,-0.017297967,-0.026702633,-0.021873943,-0.019336372,-0.02484034,-0.017290725
-0.01955414,-0.023122257,-0.017229428,-0.026638444,-0.020048706,-0.019855611,-0.022488948,-0.018231582
-0.022082543,-0.022720808,-0.015744192,-0.024881927,-0.023498224,-0.0189811,-0.023016069,-0.013218924
-0.023059547,-0.022482628,-0.016160302,-0.023071536,-0.02416222,-0.018741709,-0.022983599,-0.011665573
-0.020291107,-0.022268989,-0.016958909,-0.023888518,-0.02300426,-0.018690969,-0.022732136,-0.013300348
-0.018148747,-0.02452486,-0.015134419,-0.023471567,-0.018027068,-0.020090752,-0.022139772,-0.015634801
-0.017542001,-0.025236174,-0.014101315,-0.022704707,-0.016844894,-0.020670817,-0.022190436,-0.016048721
-0.018121111,-0.025633244,-0.012653626,-0.021613925,-0.018693839,-0.021005112,-0.022353287,-0.015252997
-0.020423564,-0.023861801,-0.010169597,-0.020035543,-0.021191817,-0.020670372,-0.02289457,-0.010627678
-0.017193819,-0.025248383,-0.01084572,-0.020983695,-0.016862477,-0.021669493,-0.02452001,-0.01651823
-0.01626259,-0.025793597,-0.010441694,-0.020335623,-0.016152437,-0.02224365,-0.024516001,-0.017766631
-0.015414884,-0.026152769,-0.008934643,-0.019803514,-0.016048516,-0.022598844,-0.024606095,-0.018079155
-0.015566511,-0.024072253,-0.008953564,-0.020545482,-0.015746247,-0.023895492,-0.024565033,-0.016719988
-0.015871848,-0.024269212,-0.014077583,-0.018643389,-0.016972667,-0.024887987,-0.024844046,-0.015180842
-0.015725311,-0.024628776,-0.014564848,-0.019676914,-0.017538533,-0.024322542,-0.023412282,-0.013442788
-0.015866741,-0.02474442,-0.013464872,-0.020519232,-0.014486015,-0.02462296,-0.023469031,-0.014939461
-0.01601789,-0.02515878,-0.011610324,-0.011545064,-0.014058818,-0.025005883,-0.023325437,-0.013215808
-0.016232089,-0.025142714,-0.009921673,-0.020005806,-0.014342735,-0.02504179,-0.023397539,-0.012751863
-0.016237546,-0.023187175,-0.007614563,-0.022555551,-0.015008858,-0.024310412,-0.023779266,-0.013659268
-0.016399744,-0.023251843,-0.01421488,-0.02250019,-0.013382859,-0.023675877,-0.023551725,-0.013139919
-0.016597701,-0.02359986,-0.015629434,-0.018974887,-0.015408992,-0.023606885,-0.023249823,-0.012215146
-0.015710008,-0.023701939,-0.01657743,-0.019788131,-0.014212024,-0.023647671,-0.022138315,-0.012740742
-0.015398581,-0.023487699,-0.014424694,-0.02163197,-0.014212126,-0.023878129,-0.022266773,-0.013550658
-0.015455141,-0.022516203,-0.014747672,-0.023284908,-0.011731355,-0.022656522,-0.021581975,-0.014842202
-0.017350406,-0.023424677,-0.01520853,-0.027868251,-0.012883973,-0.024382342,-0.024014058,-0.019221229
-0.017577836,-0.020623854,-0.015338938,-0.02510755,-0.014070191,-0.021898826,-0.020585986,-0.016593981
-0.015502686,-0.021432969,-0.015625375,-0.028084913,-0.012486177,-0.02326115,-0.021645884,-0.019037077
-0.015565185,-0.02407831,-0.015895364,-0.027728943,-0.015844359,-0.025231644,-0.02135396,-0.01939961
-0.015237097,-0.023260473,-0.01649446,-0.026845991,-0.015288224,-0.024888978,-0.021996723,-0.019257179
-0.016153593,-0.024208751,-0.015650674,-0.02992506,-0.016682972,-0.024730139,-0.024105654,-0.021290908
-0.017187701,-0.025126849,-0.014576694,-0.03359744,-0.018489139,-0.026255954,-0.026508092,-0.024061913
-0.016836393,-0.025004399,-0.014078305,-0.032043948,-0.017593624,-0.02608242,-0.025660981,-0.022358096
-0.016032811,-0.02289006,-0.009079302,-0.022941596,-0.015626963,-0.023212119,-0.021826641,-0.014767833
-0.017353028,-0.022854006,-0.00814671,-0.023009671,-0.015581036,-0.022781881,-0.021600124,-0.01503987
-0.01717144,-0.023274977,-0.010024752,-0.025182176,-0.01586359,-0.022989009,-0.022236806,-0.017892341
-0.017105885,-0.023539109,-0.008795509,-0.024350949,-0.015005176,-0.026923743,-0.021432788,-0.016991959
-0.017387266,-0.023833591,-0.007803513,-0.024816734,-0.015161941,-0.027904758,-0.022716832,-0.017049405
-0.017027821,-0.023447782,-0.007266133,-0.023666206,-0.015229342,-0.027603814,-0.022259148,-0.015579937
-0.01591437,-0.022841782,-0.006510662,-0.020800247,-0.014204031,-0.027387111,-0.020849133,-0.012796268
-0.01564864,-0.02303723,-0.006203955,-0.021151379,-0.014361725,-0.02619018,-0.021055349,-0.012503999
-0.015387624,-0.022239869,-0.005705245,-0.017706345,-0.013466151,-0.021583754,-0.01894577,-0.009271095
-0.01512569,-0.021881119,-0.012152372,-0.016325591,-0.013165899,-0.020500837,-0.017863963,-0.009372356
-0.015096611,-0.019784097,-0.012375071,-0.015194204,-0.013132679,-0.019645878,-0.017291522,-0.008204639
-0.015556137,-0.022254068,-0.012469888,-0.019011241,-0.014121695,-0.02015715,-0.018788317,-0.016679794
-0.014652529,-0.0212917,-0.013787363,-0.015374045,-0.012544628,-0.017522955,-0.016222681,-0.013292589
-0.014507717,-0.021932498,-0.012689953,-0.016707105,-0.012107876,-0.019503849,-0.01730996,-0.013519045
-0.014254382,-0.021782068,-0.012538798,-0.01564072,-0.011590778,-0.019589823,-0.016890194,-0.012188318
-0.014029038,-0.0209459,-0.016013791,-0.01463828,-0.014668623,-0.018344429,-0.015347163,-0.011558769
-0.013410851,-0.019580557,-0.01883257,-0.012070909,-0.015047854,-0.015374578,-0.01281585,-0.009494092
-0.01273886,-0.018913282,-0.020695617,-0.010345152,-0.01425245,-0.014224564,-0.011126691,-0.008249313
-0.011902606,-0.0179862,-0.022639022,-0.006879103,-0.013674985,-0.012796257,-0.008869916,-0.005483
-0.012319732,-0.017939842,-0.020699264,-0.006797141,-0.014238359,-0.012618022,-0.009236173,-0.013021017
-0.012253156,-0.016051158,-0.021512234,-0.005785337,-0.008456272,-0.012126168,-0.008740865,-0.012011421
-0.012045144,-0.018490907,-0.017961198,-0.010313457,-0.008305837,-0.016338091,-0.011886037,-0.018707508
-0.010293904,-0.015813153,-0.022911622,-0.002887755,-0.004405366,-0.01281145,-0.004584555,-0.013579827
-0.009528491,-0.014507886,-0.020214692,0.002392878,-0.002521059,-0.01195559,-0.002157818,-0.010222222
-0.008136022,-0.014449438,-0.019970707,0.000381534,-0.000963565,-0.011879635,-0.0017582,-0.009030993
-0.008313367,-0.01556297,-0.018508758,-0.001537567,-0.001379529,-0.013331002,-0.003266081,-0.006187005
-0.008794819,-0.016209458,-0.016957979,-0.002858538,-0.002040376,-0.014204803,-0.004454223,-0.007520134
-0.008839832,-0.016241408,-0.017019483,-0.003406547,-0.002745772,-0.01404469,-0.004376942,-0.006784035
-0.00883079,-0.014174742,-0.018514627,0.00014663,-0.003724265,-0.011641969,-0.002284267,-0.004721765
-0.008587945,-0.007856276,-0.018476906,0.001323632,-0.010935303,-0.010970268,-0.002089488,-0.010578717
-0.008595049,-0.007347506,-0.018708109,0.001784543,-0.009335419,-0.007695468,-0.00163283,-0.010119326
-0.008346785,-0.007804006,-0.018639349,0.001079304,-0.008793205,-0.004907456,-0.001862128,-0.010755426
-0.007640957,-0.011592356,-0.019953688,0.0028069,-0.010227855,-0.004204909,-0.006039285,-0.009358804
-0.007702399,-0.012037158,-0.008972251,0.002092316,-0.009941174,-0.00528604,-0.006668585,-0.008238288
-0.007383762,-0.011970761,-0.009272801,0.002342655,-0.009708196,-0.005085806,-0.006174889,-0.008139522
-0.007428336,-0.011775867,-0.008985828,-0.001846666,-0.011143621,-0.006257106,-0.006208642,-0.007955492
-0.008306015,-0.013598643,-0.020482644,-0.008467313,-0.013441931,-0.013020762,-0.007215582,-0.013833195
-0.008535042,-0.013048636,-0.022495716,-0.008941263,-0.014703196,-0.011471131,-0.006955987,-0.013304061
-0.008753694,-0.014028651,-0.019913628,-0.009503695,-0.013994978,-0.013389466,-0.007984649,-0.014419347
-0.008541745,-0.013623016,-0.013408706,-0.017507504,-0.013935109,-0.01302805,-0.014096548,-0.01381947
-0.00792203,-0.015030189,-0.013783444,-0.013062219,-0.018679249,-0.012497147,-0.014064145,-0.01327384
-0.007856333,-0.015170744,-0.011248358,-0.01324365,-0.018645103,-0.012672858,-0.017626655,-0.023323819
-0.007411217,-0.014776208,-0.010103838,-0.011973755,-0.019098945,-0.011243815,-0.016841879,-0.024378735
-0.007419246,-0.0196394,-0.017054162,-0.017725023,-0.014556548,-0.026137784,-0.017013987,-0.025405192
-0.008581092,-0.019168548,-0.023054146,-0.022672033,-0.023832445,-0.031629827,-0.018381681,-0.033266397
-0.009924317,-0.017316082,-0.027708758,-0.02160579,-0.029023137,-0.030021252,-0.017753886,-0.042430626
-0.009575143,-0.017917249,-0.02724776,-0.022438633,-0.027401953,-0.029294224,-0.018320354,-0.041354636
-0.009018123,-0.018676296,-0.026077066,-0.031124462,-0.025474312,-0.030107639,-0.018627485,-0.038386495
-0.009875995,-0.017772587,-0.027482825,-0.032780353,-0.02755725,-0.025294378,-0.01847521,-0.034525787
-0.015538096,-0.017406987,-0.026064736,-0.032003172,-0.027398674,-0.025363441,-0.017948666,-0.03312177
-0.020274728,-0.019148939,-0.026064666,-0.03237304,-0.033405333,-0.03145331,-0.02069128,-0.033831165
-0.02503973,-0.019657421,-0.029306859,-0.038493744,-0.039974546,-0.032057784,-0.02289307,-0.042241874
-0.021551147,-0.019918803,-0.026859614,-0.034503653,-0.035106614,-0.031131112,-0.021825647,-0.037292218
-0.02268123,-0.019868895,-0.02666419,-0.03087724,-0.035573292,-0.030293598,-0.022180476,-0.033313942
-0.018568365,-0.019987717,-0.025022298,-0.029516629,-0.030959491,-0.03044759,-0.020873562,-0.030692366
-0.015735651,-0.01909608,-0.021704132,-0.026949672,-0.027754221,-0.03088146,-0.019355266,-0.025850104
-0.015681557,-0.01896836,-0.0214099,-0.025833126,-0.027735686,-0.031008922,-0.019229333,-0.025463758
-0.014342011,-0.01882376,-0.020364758,-0.025152869,-0.024883925,-0.030840737,-0.01849377,-0.024298473
-0.013911967,-0.019440558,-0.021535462,-0.026089497,-0.024354277,-0.030867491,-0.018696074,-0.025973539
-0.013257366,-0.018447896,-0.019298859,-0.024311709,-0.024702522,-0.031296282,-0.017993384,-0.022839058
-0.012258848,-0.018414027,-0.018685443,-0.023497155,-0.023815454,-0.031586557,-0.017606439,-0.022082588
-0.013092092,-0.020392237,-0.017966287,-0.024393994,-0.024898216,-0.031999549,-0.017361303,-0.024282221
-0.01555721,-0.019685953,-0.018731675,-0.026444049,-0.026160586,-0.029970836,-0.018068466,-0.025309213
-0.014351214,-0.020095264,-0.018315437,-0.025281286,-0.025212631,-0.030130375,-0.017938134,-0.021926738
-0.013971447,-0.020210011,-0.018013645,-0.025319439,-0.025753721,-0.030946772,-0.019242293,-0.02184218
-0.013414142,-0.020223307,-0.017083817,-0.024828489,-0.02500616,-0.030472956,-0.019260172,-0.022207675
-0.012782774,-0.020454413,-0.016271063,-0.024340258,-0.024747829,-0.031164645,-0.019321185,-0.022558273
-0.013753036,-0.019956652,-0.016837126,-0.024562763,-0.026322481,-0.031563844,-0.0186722,-0.019717654
-0.013319918,-0.019989687,-0.016223834,-0.024303899,-0.026468399,-0.032401925,-0.018543879,-0.019744001
-0.013240377,-0.019939575,-0.016047109,-0.024245453,-0.026674325,-0.032746193,-0.018462382,-0.019578343
-0.016099412,-0.018803983,-0.018324752,-0.025222316,-0.030252426,-0.031310553,-0.018643785,-0.018207773
-0.013308143,-0.019606215,-0.015701754,-0.024066423,-0.026627077,-0.030611082,-0.018288815,-0.018817685
-0.013089083,-0.019639413,-0.015291164,-0.023782776,-0.026084449,-0.026155712,-0.018357749,-0.018828724
-0.013429888,-0.019472377,-0.015192278,-0.023996438,-0.025624494,-0.025111468,-0.018289522,-0.01850911
-0.013071068,-0.019881165,-0.015587245,-0.024523757,-0.025190993,-0.025729749,-0.018084235,-0.019144088
-0.013261843,-0.017208057,-0.01513796,-0.024360313,-0.024986462,-0.024615708,-0.021084043,-0.01888768
-0.014129441,-0.017231772,-0.015963177,-0.024759393,-0.024610641,-0.024444516,-0.0211617,-0.018751642
-0.013821229,-0.017079388,-0.015315543,-0.024236795,-0.023045326,-0.025720966,-0.021445101,-0.018664568
-0.016320737,-0.016171465,-0.0192354,-0.024132056,-0.025746761,-0.025941282,-0.018629918,-0.016833297
-0.01832141,-0.01500884,-0.018908577,-0.025786073,-0.027297987,-0.025104487,-0.018650082,-0.015158909
-0.014391652,-0.016184634,-0.016723136,-0.022919803,-0.023681513,-0.025136911,-0.01856261,-0.016566889
-0.012265011,-0.016430549,-0.014523091,-0.022150532,-0.021866723,-0.024548047,-0.018615232,-0.016319184
-0.012627563,-0.016977696,-0.017496727,-0.023627115,-0.02314469,-0.025716585,-0.020994074,-0.019757371
-0.011671554,-0.017161486,-0.019394485,-0.023725517,-0.022912047,-0.026517797,-0.020633045,-0.019755806
-0.012224653,-0.01686161,-0.021037998,-0.024082751,-0.024376957,-0.02746741,-0.020328796,-0.018845675
-0.012228219,-0.017147884,-0.022335599,-0.024896987,-0.02221427,-0.028724553,-0.018062908,-0.026551584
-0.010820472,-0.017773143,-0.021414483,-0.024908822,-0.021183836,-0.028955806,-0.017979723,-0.025105967
-0.012036993,-0.017364332,-0.02335882,-0.02817886,-0.022563185,-0.029338277,-0.01809328,-0.026768567
-0.011588857,-0.017721198,-0.02384678,-0.028806986,-0.022857494,-0.030260647,-0.018062539,-0.026986549
-0.01117752,-0.017802713,-0.023170232,-0.02849502,-0.02231671,-0.03007253,-0.017905792,-0.027297639
-0.010538994,-0.017601109,-0.019975088,-0.026502663,-0.021091502,-0.026942627,-0.017875997,-0.025053573
-0.009462111,-0.017960037,-0.018062677,-0.024911045,-0.01954743,-0.027261357,-0.017740892,-0.023567419
-0.009781025,-0.018154306,-0.018395819,-0.02531408,-0.019494277,-0.027282891,-0.01755622,-0.023668923
-0.010137283,-0.017953795,-0.020761175,-0.026001614,-0.022575642,-0.027343316,-0.017543942,-0.023355859
-0.013907894,-0.017970841,-0.022618348,-0.027398665,-0.02471185,-0.027066778,-0.017841518,-0.026154526
-0.016232368,-0.017371127,-0.026070015,-0.031050743,-0.027300535,-0.028003757,-0.017916959,-0.030141966
-0.015188554,-0.017166269,-0.024396568,-0.029053788,-0.026140562,-0.027697152,-0.018012572,-0.02783088
-0.015311489,-0.018591282,-0.024562463,-0.026702414,-0.024720413,-0.029044516,-0.017850799,-0.025678679
-0.018002024,-0.030066826,-0.029581291,-0.031806656,-0.029447934,-0.025355076,-0.021121582,-0.030833191
-0.019786232,-0.032618708,-0.032120817,-0.034605013,-0.030958164,-0.024672728,-0.021576128,-0.033622612
-0.018497321,-0.020371583,-0.028468309,-0.033445045,-0.029148699,-0.024636021,-0.021083762,-0.031865747
-0.017884757,-0.020450817,-0.02436703,-0.033128485,-0.028309213,-0.025136255,-0.021028326,-0.027528626
-0.014077509,-0.020576546,-0.022386777,-0.03078635,-0.025403206,-0.026133715,-0.020835252,-0.026247356
-0.012814294,-0.021529355,-0.022751469,-0.030923473,-0.024235887,-0.026582482,-0.020386138,-0.026337061
-0.012513128,-0.019452864,-0.021864586,-0.029578241,-0.023592152,-0.026791949,-0.020489789,-0.025806427
-0.012409479,-0.019488303,-0.022119663,-0.030106746,-0.022526878,-0.027056698,-0.018703428,-0.026142829
-0.012619961,-0.019566136,-0.02223075,-0.02894645,-0.0227451,-0.026889266,-0.018794412,-0.026181797
-0.012660621,-0.019550286,-0.02415726,-0.029143522,-0.022919232,-0.029959034,-0.018777964,-0.026361713
-0.014013354,-0.019913063,-0.028679567,-0.025134762,-0.024673224,-0.030190871,-0.019172232,-0.027299642
-0.013743519,-0.019756388,-0.02795933,-0.024939228,-0.024404548,-0.030128449,-0.019132098,-0.027212321
-0.01319383,-0.017193827,-0.027421263,-0.024321867,-0.023162893,-0.029743246,-0.016928745,-0.026631078
-0.012798854,-0.016734668,-0.026112769,-0.023603102,-0.021960267,-0.029809016,-0.016784837,-0.02576295
-0.01277999,-0.016322953,-0.026839213,-0.023479561,-0.021620713,-0.030330075,-0.017106121,-0.025615142
-0.012411241,-0.024773598,-0.029386451,-0.023138803,-0.020747706,-0.030463767,-0.016052109,-0.024337808
-0.012779456,-0.024348341,-0.028636172,-0.02340857,-0.022008872,-0.030167591,-0.016677082,-0.024655031
-0.013805315,-0.024824832,-0.030430876,-0.023239783,-0.023300916,-0.030171425,-0.016405892,-0.024523948
-0.01302132,-0.024359766,-0.028815568,-0.021480872,-0.022224689,-0.030016786,-0.016680957,-0.023906588
-0.011406465,-0.023975681,-0.028142942,-0.021418778,-0.02206603,-0.02970744,-0.016893443,-0.023758005
-0.010705076,-0.023641041,-0.026081301,-0.021156728,-0.020642932,-0.029213663,-0.01768128,-0.022954771
-0.009500041,-0.023476557,-0.024486926,-0.023307952,-0.022301964,-0.029322326,-0.017918633,-0.022247818
-0.010494546,-0.023343132,-0.024169556,-0.023467542,-0.022440338,-0.029368949,-0.01904279,-0.021694783
-0.010929753,-0.023886302,-0.025854159,-0.024830286,-0.023569254,-0.029815363,-0.018812689,-0.021438685
-0.012568982,-0.023661888,-0.027022208,-0.025358207,-0.024781404,-0.029498099,-0.018968463,-0.022441306
-0.011597268,-0.024007623,-0.027011581,-0.025585896,-0.024272889,-0.029854386,-0.018571776,-0.021757692
-0.011294176,-0.021408989,-0.02527413,-0.024489886,-0.022061317,-0.029437664,-0.019900363,-0.021636846
-0.011898548,-0.021280863,-0.026177342,-0.025301726,-0.022794645,-0.029138936,-0.020106561,-0.022207529
-0.010718672,-0.019207964,-0.022945901,-0.024143382,-0.020986562,-0.028863201,-0.020088976,-0.020023805
-0.010626907,-0.019105386,-0.022908333,-0.026229114,-0.020868579,-0.028346104,-0.019778303,-0.020461919
-0.010053712,-0.019171355,-0.022613567,-0.026619085,-0.020576079,-0.028804032,-0.020028521,-0.019308416
-0.010108118,-0.01862346,-0.022353853,-0.02636055,-0.020659811,-0.028893513,-0.019845866,-0.019776237
-0.010691169,-0.018543216,-0.023117171,-0.023192632,-0.021479252,-0.029172693,-0.02047745,-0.019437202
-0.010329268,-0.017911255,-0.019115787,-0.022242071,-0.020825243,-0.028820861,-0.020358595,-0.019175034
-0.009944905,-0.01848583,-0.021252171,-0.022015522,-0.020716246,-0.029119435,-0.019608695,-0.017709395
-0.009798926,-0.018334507,-0.018116494,-0.021106229,-0.020317986,-0.028833911,-0.018613129,-0.01850673
-0.009796828,-0.018233766,-0.018088329,-0.020302295,-0.018656287,-0.028548655,-0.018237271,-0.019493999
-0.00984122,-0.017762044,-0.017355157,-0.019686633,-0.018623157,-0.028203127,-0.018141488,-0.019686169
-0.009286714,-0.017149698,-0.015393089,-0.019033472,-0.017772506,-0.028004826,-0.018119735,-0.016863004
-0.008211626,-0.017380624,-0.014142914,-0.018809325,-0.016541519,-0.028297809,-0.016428931,-0.015844728
-0.008506916,-0.0172152,-0.014646196,-0.018968251,-0.017237358,-0.027818614,-0.016915212,-0.014875907
-0.0073831,-0.017503229,-0.020946497,-0.018974603,-0.016635733,-0.025984629,-0.016797463,-0.01223164
-0.009626111,-0.01768951,-0.021785473,-0.019050454,-0.017769305,-0.026338814,-0.015145709,-0.014040984
