"V1","V2","V3","V4","V5","V6","V7","V8"
-0.048739161478687,-0.0429571439557455,-0.0373562205393584,-0.0595427963782186,-0.0411569118795679,-0.0600521341576949,-0.049371494430212,-0.0560746100060467
-0.0501801990515832,-0.0479256420770686,-0.0432297232004251,-0.0619561236529877,-0.0461088871387038,-0.0526422432950377,-0.0487950964593745,-0.0593074032087685
-0.0587183754584649,-0.0585577031157279,-0.0462919348857451,-0.0715350394544711,-0.0471058982891551,-0.062235479272739,-0.0573800852854946,-0.0625705851299733
-0.0578763325517699,-0.0540190923358794,-0.0444615317685598,-0.0653114310000539,-0.0505020634982112,-0.0701026070311694,-0.0644934875666917,-0.0714368770676364
-0.0515494064891052,-0.057962017484979,-0.0423210940208048,-0.0692867684336998,-0.0406485715696673,-0.0631565117161884,-0.056626308969781,-0.0655128343651149
-0.0642186349068152,-0.0560494283300043,-0.0556834661309581,-0.0592251547105837,-0.0503598532014692,-0.0581226131147277,-0.0598757591193794,-0.0759690302761735
-0.0701491427323218,-0.060206134767676,-0.053137093128704,-0.0720351114583928,-0.0600185260864413,-0.0613866876908405,-0.0619388683394887,-0.0684326156494195
-0.0726538231533501,-0.0471722460873595,-0.0491048690470976,-0.0706776164959639,-0.0573575283381914,-0.0691168211549866,-0.0511319836440535,-0.0874243682905562
-0.0720933059162872,-0.0608866986369762,-0.0506975790310192,-0.0634564816378022,-0.0612561129398356,-0.0615067168845028,-0.0509251518010199,-0.07688283726183
-0.0728932280886356,-0.0626039758511255,-0.0555090101394532,-0.0773818573402448,-0.0472822249104426,-0.0686440754515178,-0.0720726599652203,-0.0438907272381299
-0.0693901171152432,-0.070666143227362,-0.0584130843535721,-0.0924651185984525,-0.066494440472597,-0.0570939131275352,-0.0793244613301208,-0.0743643307308525
-0.0741007650230892,-0.0699235467165552,-0.0557999187713372,-0.0872513684040454,-0.0739796397243204,-0.0732184705560662,-0.0511600702602344,-0.0871856189953777
-0.0720161096047902,-0.0727050809541958,-0.0443470394371668,-0.100922648799892,-0.0560926680847621,-0.0632987139354542,-0.0594531525603499,-0.0812736955466674
-0.0917172802331138,-0.0752990649279107,-0.0611789529008153,-0.105163930504796,-0.0640782933973595,-0.0697425571707442,-0.0835206401565169,-0.0756388296724572
-0.0728026806335212,-0.0637418690289243,-0.0716414300966242,-0.0773108159183701,-0.0551590010809089,-0.0749677347493907,-0.0791691837136443,-0.109700949428532
-0.085031539688484,-0.0766557694555383,-0.0713979392635228,-0.092689301865238,-0.0606612396997553,-0.0697373360041434,-0.0662342228347457,-0.088155328889309
-0.0741200623070394,-0.0720309041020775,-0.0617923320229982,-0.0816265678195231,-0.0657371355066755,-0.0762921783348918,-0.0800496328912917,-0.0791479465555539
-0.0772061943990293,-0.0760731148346523,-0.0664702829112814,-0.0939152361938851,-0.0731458457023254,-0.0888725514797308,-0.0773938127821559,-0.0777468156017164
-0.0899615694223341,-0.0528616524827585,-0.0588698625579753,-0.094057462553966,-0.0686552108150608,-0.0802908913138919,-0.0837065042722089,-0.099417888427603
-0.0691193188164888,-0.0956594077780729,-0.070625909835209,-0.0880947730462812,-0.074490110225409,-0.0779648683544558,-0.0775884400887322,-0.0977944333492543
-0.0718627357343286,-0.0800133698137396,-0.0789820316564737,-0.0854051152930663,-0.0709588401422496,-0.0692481764550687,-0.0714414176568821,-0.085340824782097
-0.0746079883038599,-0.0661740308040843,-0.0696522611086949,-0.106582653497219,-0.0734616015924206,-0.0702161813360175,-0.0666603300389404,-0.0886777781223829
-0.0802162053775296,-0.0748873465612835,-0.0741985916045795,-0.105071892421771,-0.0640183056637078,-0.0807257317040434,-0.0717295903113631,-0.115785998989331
-0.081278506345368,-0.0869491950322538,-0.0694334703054669,-0.0886628344762401,-0.0807547521395206,-0.0879479855113797,-0.0732878807380966,-0.085141698891681
-0.0857332047947333,-0.0715111165294008,-0.0936295491416322,-0.0961426078449814,-0.0516721272505429,-0.086643605304553,-0.0690903795170223,-0.0949034595950631
-0.0758096786206472,-0.0664469674427611,-0.0693875014792734,-0.0967954845075645,-0.06882197150865,-0.106071715849504,-0.0903121200844062,-0.0935514851663921
-0.0921063339296376,-0.0690862591425631,-0.0718424996374836,-0.104258439740268,-0.0724160878154845,-0.086978264255126,-0.0758148879800119,-0.109088448740293
-0.078938620460573,-0.0705446323840394,-0.0771434872265803,-0.0928008821625867,-0.066215537775015,-0.0813159966500901,-0.0620163785617782,-0.0886172504633237
-0.0902668418167761,-0.0708040252981382,-0.0795444562093864,-0.102754549459396,-0.0448638430956469,-0.0755683397730923,-0.0731712492494663,-0.0805619983102533
-0.074855061988925,-0.0867709425216763,-0.0837291345546317,-0.10141854234731,-0.074587494312668,-0.0687057841605353,-0.0812181227158882,-0.0876963430046512
-0.0745463517213104,-0.0450922029683,-0.0665509183246549,-0.0871420610773516,-0.0595491581114349,-0.0694601912545954,-0.0698096105829938,-0.0844258751447734
-0.0786421309885456,-0.0611250756298317,-0.0820612080881493,-0.0796086416499226,-0.0765527010489504,-0.0725362425676225,-0.0641238012755588,-0.0959238493230578
-0.0790780023135723,-0.0764420767565992,-0.0697308483690333,-0.0948534427314844,-0.0803682215907723,-0.0706703456045139,-0.075781356345873,-0.0798199584618011
-0.0835867925645729,-0.075395388773755,-0.0732268551690909,-0.0974844176840479,-0.0688110625725769,-0.0871541064405804,-0.0685579861217337,-0.100741335137889
-0.0830137544911358,-0.093810428554212,-0.0740973937074985,-0.107530888299025,-0.0652397042948934,-0.0883047788361036,-0.0826470136597144,-0.0855330679125672
-0.0780342321833252,-0.0870529369082948,-0.0922432461456129,-0.0890780650429468,-0.073850416616262,-0.0950765867070749,-0.0781507854603737,-0.102595649142288
-0.0850645502234267,-0.0783741166924515,-0.092415684081343,-0.0911030949040111,-0.0964885600207659,-0.076827493851144,-0.0790184328171933,-0.0802085885550817
-0.0852381941839594,-0.0893249842938809,-0.0893526285264041,-0.0935888243932285,-0.066933340289577,-0.0811500818334761,-0.0889502327757248,-0.10553313738293
-0.0706655469317523,-0.0707156219731265,-0.0906571630558679,-0.0847020464406098,-0.0856240330472905,-0.0671663967484192,-0.0741156937072765,-0.0861297469965306
-0.0706695515704273,-0.0848127102219509,-0.0897049299294419,-0.0916002649725598,-0.0716994523616725,-0.090921978902963,-0.0687290452329724,-0.0972063337487875
-0.080949687949323,-0.089339769470975,-0.100899498669854,-0.0842410151613821,-0.0605336696639794,-0.0746689043403967,-0.0748550177200336,-0.0896685125333429
-0.079908943844126,-0.0809028439251212,-0.0950781352836986,-0.0970176039720094,-0.0687135395177424,-0.0816772519172348,-0.088011886224426,-0.0903111498508194
-0.0768638634181583,-0.0889310358016605,-0.0846528432569678,-0.0956061413432641,-0.0642631071484166,-0.0835390767672128,-0.0735360188980784,-0.0890560500508405
-0.0794006544411328,-0.0820997021579863,-0.0756372486865893,-0.0948835744963604,-0.0777804642569482,-0.0745684944017446,-0.0711224653006482,-0.0873165379576778
-0.0822913377855675,-0.0749015367562359,-0.0886538256762072,-0.102983050895732,-0.085403651332346,-0.0796674135617498,-0.0741472338720874,-0.0914541572522226
-0.076448929653499,-0.0808372329927488,-0.0658209348276478,-0.0942400760970386,-0.0862460155124527,-0.0647190761115105,-0.0693987519009442,-0.0864618467420404
-0.086452727033433,-0.089198242079962,-0.0766580025473702,-0.108427884420004,-0.0708192846199609,-0.0745890847735298,-0.0739191908214476,-0.0908920811332998
-0.0776523738250092,-0.0860069493270336,-0.0622915717496096,-0.10692329402194,-0.0835401833927958,-0.0844449998885447,-0.0721009959955809,-0.084334304492849
-0.0808291156940692,-0.0797173674400273,-0.0855391054211961,-0.090803366282854,-0.0696227184512783,-0.0818209696530303,-0.0632156271936331,-0.102792078917461
-0.0805820505989783,-0.073159523633945,-0.0877814616438374,-0.0896500953654345,-0.0684715418971617,-0.0777561064650929,-0.0717674261261301,-0.102676719138497
-0.0810380138251209,-0.069565794203764,-0.0849208019173095,-0.0909597474986752,-0.0644042224840505,-0.0770046845843849,-0.0669575227075712,-0.103496175589195
-0.0890434503978518,-0.0848456633379931,-0.0885146301602698,-0.113270762774789,-0.0691688198401534,-0.0880750869998091,-0.0725630571632335,-0.0968234987205773
-0.0809750743313154,-0.0879044022092827,-0.0863236401901186,-0.0904108290622685,-0.0936321911837126,-0.0818436153147297,-0.0732398415847337,-0.102905996343126
-0.0732248199410418,-0.0827176575572707,-0.0805563892566624,-0.11023574949885,-0.0795119014589936,-0.0763093938169492,-0.0761041384107566,-0.0812833535602507
-0.0830337797446382,-0.0892607150607251,-0.0839370491212671,-0.0872548810247645,-0.0721727596467178,-0.0851699944271531,-0.0700720234360005,-0.0544090398436583
